Ts,Depth,WaterTemp,Heading,PilotLat,PilotLon,DroneLat,DroneLon,DroneNorthing,DroneEasting,BatteryLevel,Monotonic,ChlorophyllASensor-Temperature,ChlorophyllASensor-Temperature-unit,ChlorophyllASensor-ChlorophyllAFluorescenceIntensity,ChlorophyllASensor-ChlorophyllAFluorescenceIntensity-unit,CrudeOilSensor-Temperature,CrudeOilSensor-Temperature-unit,CrudeOilSensor-CrudeOilFluorescenceIntensity,CrudeOilSensor-CrudeOilFluorescenceIntensity-unit,ConductivitySensor-Temperature,ConductivitySensor-Temperature-unit,ConductivitySensor-ActualConductivity,ConductivitySensor-ActualConductivity-unit,ConductivitySensor-SpecificConductivity,ConductivitySensor-SpecificConductivity-unit,ConductivitySensor-Salinity,ConductivitySensor-Salinity-unit,ConductivitySensor-Resistivity,ConductivitySensor-Resistivity-unit,ConductivitySensor-DensityOfWater,ConductivitySensor-DensityOfWater-unit,ConductivitySensor-TotalDissolvedSolids,ConductivitySensor-TotalDissolvedSolids-unit,TurbiditySensor-Turbidity,TurbiditySensor-Turbidity-unit,ProbeParameters-Temperature,ProbeParameters-Temperature-unit,ProbeParameters-ExternalVoltage,ProbeParameters-ExternalVoltage-unit
08/01/2025 15:21:01 +00:00,-0.088,11.8599682,218,50.20165,-66.3851862,50.201728156879504,-66.385650281230468,12.2197847,-29.170784,0.714623332,01/01/1970 00:32:00 +00:00,8.818909,°C,0.003202696,RFU,8.82016,°C,0,RFU,8.94333,°C,31465.291,μS/cm,45383.66,μS/cm,28.8611622,PSU,31.78105,Ω-cm,1.02232456,g/cm³,29.49938,ppt,0.090609394,NTU,8.94333,°C,15.156,V
08/01/2025 15:21:02 +00:00,-0.116,11.8599682,217.3,50.20165,-66.3851862,50.20172684508583,-66.385652296575813,12.0738707,-29.31467,0.714623332,01/01/1970 00:32:01 +00:00,8.823944,°C,0.00282299868,RFU,8.824951,°C,0,RFU,8.97681,°C,31450.5684,μS/cm,45320.625,μS/cm,28.82083,PSU,31.795927,Ω-cm,1.02228808,g/cm³,29.4584064,ppt,0.0513405,NTU,8.97681,°C,15.21,V
08/01/2025 15:21:03 +00:00,-0.105,11.8599682,218.2,50.20165,-66.3851862,50.201725813297983,-66.385654107921823,11.9591026,-29.4439926,0.714623332,01/01/1970 00:32:02 +00:00,8.823944,°C,0.00282299868,RFU,8.824951,°C,0,RFU,8.97681,°C,31450.5684,μS/cm,45320.625,μS/cm,28.82083,PSU,31.795927,Ω-cm,1.02228808,g/cm³,29.4584064,ppt,0.0513405,NTU,8.97681,°C,15.21,V
08/01/2025 15:21:04 +00:00,-0.114,11.8363028,218.6,50.20165,-66.3851862,50.201724991970011,-66.3856554001855,11.8677444,-29.5362549,0.713948131,01/01/1970 00:32:03 +00:00,8.823944,°C,0.00282299868,RFU,8.824951,°C,0,RFU,8.97681,°C,31450.5684,μS/cm,45320.625,μS/cm,28.82083,PSU,31.795927,Ω-cm,1.02228808,g/cm³,29.4584064,ppt,0.0513405,NTU,8.97681,°C,15.21,V
08/01/2025 15:21:05 +00:00,-0.117,11.8363028,219.9,50.20165,-66.3851862,50.201724274776041,-66.3856568322762,11.78797,-29.6385,0.713948131,01/01/1970 00:32:04 +00:00,8.823944,°C,0.00282299868,RFU,8.824951,°C,0,RFU,8.97681,°C,31450.5684,μS/cm,45320.625,μS/cm,28.82083,PSU,31.795927,Ω-cm,1.02228808,g/cm³,29.4584064,ppt,0.0513405,NTU,8.97681,°C,15.21,V
08/01/2025 15:21:06 +00:00,-0.114,11.8363028,222.5,50.20165,-66.3851862,50.201723766644285,-66.385657939286986,11.7314491,-29.717535,0.713948131,01/01/1970 00:32:05 +00:00,8.823944,°C,0.00282299868,RFU,8.824951,°C,0,RFU,8.97681,°C,31450.5684,μS/cm,45320.625,μS/cm,28.82083,PSU,31.795927,Ω-cm,1.02228808,g/cm³,29.4584064,ppt,0.0513405,NTU,8.97681,°C,15.21,V
08/01/2025 15:21:07 +00:00,-0.108,11.8363028,225.9,50.20165,-66.3851862,50.201723280775532,-66.3856589971574,11.6774044,-29.7930622,0.713948131,01/01/1970 00:32:06 +00:00,8.823944,°C,0.00282299868,RFU,8.824951,°C,0,RFU,8.97681,°C,31450.5684,μS/cm,45320.625,μS/cm,28.82083,PSU,31.795927,Ω-cm,1.02228808,g/cm³,29.4584064,ppt,0.0513405,NTU,8.97681,°C,15.21,V
08/01/2025 15:21:08 +00:00,-0.111,11.8363028,225.2,50.20165,-66.3851862,50.201722833178557,-66.385660109572427,11.6276178,-29.8724842,0.713948131,01/01/1970 00:32:07 +00:00,8.832916,°C,0.001337433,RFU,8.832825,°C,0,RFU,8.965023,°C,31476.5859,μS/cm,45372.8359,μS/cm,28.85613,PSU,31.7696457,Ω-cm,1.02231741,g/cm³,29.4923439,ppt,0.07050347,NTU,8.965023,°C,15.201,V
08/01/2025 15:21:09 +00:00,-0.105,11.838583,220.8,50.20165,-66.3851862,50.201722472126022,-66.3856612877042,11.5874567,-29.9565983,0.713273,01/01/1970 00:32:08 +00:00,8.832916,°C,0.001337433,RFU,8.832825,°C,0,RFU,8.965023,°C,31476.5859,μS/cm,45372.8359,μS/cm,28.85613,PSU,31.7696457,Ω-cm,1.02231741,g/cm³,29.4923439,ppt,0.07050347,NTU,8.965023,°C,15.201,V
08/01/2025 15:21:10 +00:00,-0.086,11.838583,206.9,50.20165,-66.3851862,50.20172135969954,-66.385663100288738,11.4637194,-30.0860081,0.713273,01/01/1970 00:32:09 +00:00,8.832916,°C,0.001337433,RFU,8.832825,°C,0,RFU,8.965023,°C,31476.5859,μS/cm,45372.8359,μS/cm,28.85613,PSU,31.7696457,Ω-cm,1.02231741,g/cm³,29.4923439,ppt,0.07050347,NTU,8.965023,°C,15.201,V
08/01/2025 15:21:11 +00:00,-0.081,11.838583,184.2,50.20165,-66.3851862,50.201719097822064,-66.385665182150646,11.2121248,-30.2346439,0.713273,01/01/1970 00:32:10 +00:00,8.832916,°C,0.001337433,RFU,8.832825,°C,0,RFU,8.965023,°C,31476.5859,μS/cm,45372.8359,μS/cm,28.85613,PSU,31.7696457,Ω-cm,1.02231741,g/cm³,29.4923439,ppt,0.07050347,NTU,8.965023,°C,15.201,V
08/01/2025 15:21:12 +00:00,-0.08,11.838583,159.1,50.20165,-66.3851862,50.201716353232555,-66.385665883853619,10.9068365,-30.2847443,0.713273,01/01/1970 00:32:11 +00:00,8.832916,°C,0.001337433,RFU,8.832825,°C,0,RFU,8.965023,°C,31476.5859,μS/cm,45372.8359,μS/cm,28.85613,PSU,31.7696457,Ω-cm,1.02231741,g/cm³,29.4923439,ppt,0.07050347,NTU,8.965023,°C,15.201,V
08/01/2025 15:21:13 +00:00,-0.047,11.838583,140.3,50.20165,-66.3851862,50.201713462358384,-66.385664548688013,10.5852757,-30.1894226,0.713273,01/01/1970 00:32:12 +00:00,8.832916,°C,0.001337433,RFU,8.832825,°C,0,RFU,8.965023,°C,31476.5859,μS/cm,45372.8359,μS/cm,28.85613,PSU,31.7696457,Ω-cm,1.02231741,g/cm³,29.4923439,ppt,0.07050347,NTU,8.965023,°C,15.201,V
08/01/2025 15:21:14 +00:00,-0.033,11.8737764,140.8,50.20165,-66.3851862,50.20171029230751,-66.385660737792648,10.2326593,-29.9173431,0.711922765,01/01/1970 00:32:13 +00:00,8.832916,°C,0.001337433,RFU,8.832825,°C,0,RFU,8.965023,°C,31476.5859,μS/cm,45372.8359,μS/cm,28.85613,PSU,31.7696457,Ω-cm,1.02231741,g/cm³,29.4923439,ppt,0.07050347,NTU,8.965023,°C,15.201,V
08/01/2025 15:21:15 +00:00,-0.017,11.8737764,155,50.20165,-66.3851862,50.201706694725836,-66.385656633762437,9.832488,-29.6243382,0.711922765,01/01/1970 00:32:14 +00:00,8.83551,°C,0.00337425969,RFU,8.832306,°C,0,RFU,8.915178,°C,31421.1074,μS/cm,45355.11,μS/cm,28.8377342,PSU,31.82574,Ω-cm,1.02231038,g/cm³,29.4808216,ppt,0.09667643,NTU,8.915178,°C,15.12,V
08/01/2025 15:21:16 +00:00,-0.004,11.8737764,165.2,50.20165,-66.3851862,50.201702146102221,-66.385653211242854,9.32653,-29.3799877,0.711922765,01/01/1970 00:32:15 +00:00,8.83551,°C,0.00337425969,RFU,8.832306,°C,0,RFU,8.915178,°C,31421.1074,μS/cm,45355.11,μS/cm,28.8377342,PSU,31.82574,Ω-cm,1.02231038,g/cm³,29.4808216,ppt,0.09667643,NTU,8.915178,°C,15.12,V
08/01/2025 15:21:17 +00:00,0.005,11.8737764,166.3,50.20165,-66.3851862,50.201697100807166,-66.385651658886047,8.7653265,-29.2691612,0.711922765,01/01/1970 00:32:16 +00:00,8.83551,°C,0.00337425969,RFU,8.832306,°C,0,RFU,8.915178,°C,31421.1074,μS/cm,45355.11,μS/cm,28.8377342,PSU,31.82574,Ω-cm,1.02231038,g/cm³,29.4808216,ppt,0.09667643,NTU,8.915178,°C,15.12,V
08/01/2025 15:21:18 +00:00,0.022,11.8737764,166.3,50.20165,-66.3851862,50.20169160656215,-66.3856496920191,8.154184,-29.1287384,0.711922765,01/01/1970 00:32:17 +00:00,8.83551,°C,0.00337425969,RFU,8.832306,°C,0,RFU,8.915178,°C,31421.1074,μS/cm,45355.11,μS/cm,28.8377342,PSU,31.82574,Ω-cm,1.02231038,g/cm³,29.4808216,ppt,0.09667643,NTU,8.915178,°C,15.12,V
08/01/2025 15:21:19 +00:00,0.017,11.8633194,167.1,50.20165,-66.3851862,50.201686267969713,-66.3856479668737,7.56035662,-29.0055752,0.711247563,01/01/1970 00:32:18 +00:00,8.83551,°C,0.00337425969,RFU,8.832306,°C,0,RFU,8.915178,°C,31421.1074,μS/cm,45355.11,μS/cm,28.8377342,PSU,31.82574,Ω-cm,1.02231038,g/cm³,29.4808216,ppt,0.09667643,NTU,8.915178,°C,15.12,V
08/01/2025 15:21:20 +00:00,0.009,11.8633194,169.6,50.20165,-66.3851862,50.2016809104937,-66.3856462558511,6.964428,-28.883419,0.711247563,01/01/1970 00:32:19 +00:00,8.83551,°C,0.00337425969,RFU,8.832306,°C,0,RFU,8.915178,°C,31421.1074,μS/cm,45355.11,μS/cm,28.8377342,PSU,31.82574,Ω-cm,1.02231038,g/cm³,29.4808216,ppt,0.09667643,NTU,8.915178,°C,15.12,V
08/01/2025 15:21:21 +00:00,-0.031,11.8633194,167.1,50.20165,-66.3851862,50.201675679057374,-66.385644708448652,6.38251925,-28.7729435,0.711247563,01/01/1970 00:32:20 +00:00,8.832153,°C,0.00335922581,RFU,8.827026,°C,0,RFU,8.929265,°C,31481.38,μS/cm,45424.47,μS/cm,28.888176,PSU,31.7648067,Ω-cm,1.02234769,g/cm³,29.5259056,ppt,0.684014261,NTU,8.929265,°C,15.174,V
08/01/2025 15:21:22 +00:00,-0.062,11.8633194,147.6,50.20165,-66.3851862,50.201671540890693,-66.385643241334321,5.92221832,-28.6682014,0.711247563,01/01/1970 00:32:21 +00:00,8.832153,°C,0.00335922581,RFU,8.827026,°C,0,RFU,8.929265,°C,31481.38,μS/cm,45424.47,μS/cm,28.888176,PSU,31.7648067,Ω-cm,1.02234769,g/cm³,29.5259056,ppt,0.684014261,NTU,8.929265,°C,15.174,V
08/01/2025 15:21:23 +00:00,-0.082,11.860672,113.9,50.20165,-66.3851862,50.20166836021432,-66.3856401344876,5.56842136,-28.4463882,0.711247563,01/01/1970 00:32:22 +00:00,8.832153,°C,0.00335922581,RFU,8.827026,°C,0,RFU,8.929265,°C,31481.38,μS/cm,45424.47,μS/cm,28.888176,PSU,31.7648067,Ω-cm,1.02234769,g/cm³,29.5259056,ppt,0.684014261,NTU,8.929265,°C,15.174,V
08/01/2025 15:21:24 +00:00,-0.058,11.860672,97.5,50.20165,-66.3851862,50.201666925576433,-66.385635071321019,5.40884,-28.0849037,0.709897339,01/01/1970 00:32:23 +00:00,8.832153,°C,0.00335922581,RFU,8.827026,°C,0,RFU,8.929265,°C,31481.38,μS/cm,45424.47,μS/cm,28.888176,PSU,31.7648067,Ω-cm,1.02234769,g/cm³,29.5259056,ppt,0.684014261,NTU,8.929265,°C,15.174,V
08/01/2025 15:21:25 +00:00,-0.01,11.860672,107,50.20165,-66.3851862,50.201666338895308,-66.385628597072184,5.34358,-27.6226711,0.709897339,01/01/1970 00:32:24 +00:00,8.832153,°C,0.00335922581,RFU,8.827026,°C,0,RFU,8.929265,°C,31481.38,μS/cm,45424.47,μS/cm,28.888176,PSU,31.7648067,Ω-cm,1.02234769,g/cm³,29.5259056,ppt,0.684014261,NTU,8.929265,°C,15.174,V
08/01/2025 15:21:26 +00:00,0.004,11.860672,123.4,50.20165,-66.3851862,50.201665020277474,-66.385621548901042,5.196903,-27.1194649,0.709897339,01/01/1970 00:32:25 +00:00,8.832153,°C,0.00335922581,RFU,8.827026,°C,0,RFU,8.929265,°C,31481.38,μS/cm,45424.47,μS/cm,28.888176,PSU,31.7648067,Ω-cm,1.02234769,g/cm³,29.5259056,ppt,0.684014261,NTU,8.929265,°C,15.174,V
08/01/2025 15:21:27 +00:00,0.01,11.860672,136.4,50.20165,-66.3851862,50.201662175036681,-66.385614822653665,4.88041639,-26.6392441,0.709897339,01/01/1970 00:32:26 +00:00,8.829224,°C,0.00320263417,RFU,8.825684,°C,0,RFU,8.946816,°C,31491.5645,μS/cm,45417.1953,μS/cm,28.8851528,PSU,31.7545357,Ω-cm,1.0223428,g/cm³,29.5211773,ppt,0.15282917,NTU,8.946816,°C,15.083,V
08/01/2025 15:21:28 +00:00,0.001,11.8726034,128.8,50.20165,-66.3851862,50.201658483997754,-66.385608890076725,4.469849,-26.2156868,0.709897339,01/01/1970 00:32:27 +00:00,8.829224,°C,0.00320263417,RFU,8.825684,°C,0,RFU,8.946816,°C,31491.5645,μS/cm,45417.1953,μS/cm,28.8851528,PSU,31.7545357,Ω-cm,1.0223428,g/cm³,29.5211773,ppt,0.15282917,NTU,8.946816,°C,15.083,V
08/01/2025 15:21:29 +00:00,-0.016,11.8726034,107.2,50.20165,-66.3851862,50.201655414856937,-66.38560269087607,4.12845755,-25.7730942,0.7085471,01/01/1970 00:32:28 +00:00,8.829224,°C,0.00320263417,RFU,8.825684,°C,0,RFU,8.946816,°C,31491.5645,μS/cm,45417.1953,μS/cm,28.8851528,PSU,31.7545357,Ω-cm,1.0223428,g/cm³,29.5211773,ppt,0.15282917,NTU,8.946816,°C,15.083,V
08/01/2025 15:21:30 +00:00,-0.027,11.8726034,90.8,50.20165,-66.3851862,50.201654127623584,-66.385595699458236,3.98527217,-25.27394,0.7085471,01/01/1970 00:32:29 +00:00,8.829224,°C,0.00320263417,RFU,8.825684,°C,0,RFU,8.946816,°C,31491.5645,μS/cm,45417.1953,μS/cm,28.8851528,PSU,31.7545357,Ω-cm,1.0223428,g/cm³,29.5211773,ppt,0.15282917,NTU,8.946816,°C,15.083,V
08/01/2025 15:21:31 +00:00,-0.022,11.8726034,98.4,50.20165,-66.3851862,50.201653915296404,-66.385588767003142,3.961652,-24.7789936,0.7085471,01/01/1970 00:32:30 +00:00,8.829224,°C,0.00320263417,RFU,8.825684,°C,0,RFU,8.946816,°C,31491.5645,μS/cm,45417.1953,μS/cm,28.8851528,PSU,31.7545357,Ω-cm,1.0223428,g/cm³,29.5211773,ppt,0.15282917,NTU,8.946816,°C,15.083,V
08/01/2025 15:21:32 +00:00,-0.03,11.8726034,120.2,50.20165,-66.3851862,50.201653218094968,-66.385581883575142,3.884098,-24.28755,0.7085471,01/01/1970 00:32:31 +00:00,8.829224,°C,0.00320263417,RFU,8.825684,°C,0,RFU,8.946816,°C,31491.5645,μS/cm,45417.1953,μS/cm,28.8851528,PSU,31.7545357,Ω-cm,1.0223428,g/cm³,29.5211773,ppt,0.15282917,NTU,8.946816,°C,15.083,V
08/01/2025 15:21:33 +00:00,-0.024,11.8800764,130.9,50.20165,-66.3851862,50.201650772800207,-66.385575346690786,3.61209869,-23.8208466,0.7085471,01/01/1970 00:32:32 +00:00,8.832977,°C,0.004296205,RFU,8.828644,°C,0,RFU,8.876499,°C,31432.8789,μS/cm,45420.5352,μS/cm,28.8790874,PSU,31.8138218,Ω-cm,1.0223484,g/cm³,29.52335,ppt,0.100708164,NTU,8.876499,°C,15.065,V
08/01/2025 15:21:34 +00:00,-0.009,11.8800764,115.4,50.20165,-66.3851862,50.201647904970834,-66.385569446439519,3.29309964,-23.3995972,0.7071969,01/01/1970 00:32:33 +00:00,8.832977,°C,0.004296205,RFU,8.828644,°C,0,RFU,8.876499,°C,31432.8789,μS/cm,45420.5352,μS/cm,28.8790874,PSU,31.8138218,Ω-cm,1.0223484,g/cm³,29.52335,ppt,0.100708164,NTU,8.876499,°C,15.065,V
08/01/2025 15:21:35 +00:00,-0.021,11.8800764,103.3,50.20165,-66.3851862,50.201645873450012,-66.385562805160163,3.06712556,-22.9254417,0.7071969,01/01/1970 00:32:34 +00:00,8.832977,°C,0.004296205,RFU,8.828644,°C,0,RFU,8.876499,°C,31432.8789,μS/cm,45420.5352,μS/cm,28.8790874,PSU,31.8138218,Ω-cm,1.0223484,g/cm³,29.52335,ppt,0.100708164,NTU,8.876499,°C,15.065,V
08/01/2025 15:21:36 +00:00,-0.034,11.8800764,102.3,50.20165,-66.3851862,50.201644919252388,-66.385555783588259,2.96098518,-22.4241333,0.7071969,01/01/1970 00:32:35 +00:00,8.832977,°C,0.004296205,RFU,8.828644,°C,0,RFU,8.876499,°C,31432.8789,μS/cm,45420.5352,μS/cm,28.8790874,PSU,31.8138218,Ω-cm,1.0223484,g/cm³,29.52335,ppt,0.100708164,NTU,8.876499,°C,15.065,V
08/01/2025 15:21:37 +00:00,-0.052,11.8800764,101.6,50.20165,-66.3851862,50.201644073350174,-66.3855494951777,2.86689115,-21.97517,0.7071969,01/01/1970 00:32:36 +00:00,8.832977,°C,0.004296205,RFU,8.828644,°C,0,RFU,8.876499,°C,31432.8789,μS/cm,45420.5352,μS/cm,28.8790874,PSU,31.8138218,Ω-cm,1.0223484,g/cm³,29.52335,ppt,0.100708164,NTU,8.876499,°C,15.065,V
08/01/2025 15:21:38 +00:00,-0.036,11.8757534,94.1,50.20165,-66.3851862,50.201643465133856,-66.385543102052651,2.79923558,-21.51873,0.7071969,01/01/1970 00:32:37 +00:00,8.832977,°C,0.004296205,RFU,8.828644,°C,0,RFU,8.876499,°C,31432.8789,μS/cm,45420.5352,μS/cm,28.8790874,PSU,31.8138218,Ω-cm,1.0223484,g/cm³,29.52335,ppt,0.100708164,NTU,8.876499,°C,15.065,V
08/01/2025 15:21:39 +00:00,-0.004,11.8757534,84.4,50.20165,-66.3851862,50.20164326733294,-66.385536055335976,2.77723145,-21.0156269,0.7065217,01/01/1970 00:32:38 +00:00,8.832977,°C,0.004296205,RFU,8.828644,°C,0,RFU,8.876499,°C,31432.8789,μS/cm,45420.5352,μS/cm,28.8790874,PSU,31.8138218,Ω-cm,1.0223484,g/cm³,29.52335,ppt,0.100708164,NTU,8.876499,°C,15.065,V
08/01/2025 15:21:40 +00:00,0.007,11.8757534,77.6,50.20165,-66.3851862,50.201643841822509,-66.385528086697562,2.84113145,-20.446703,0.7065217,01/01/1970 00:32:39 +00:00,8.826996,°C,0.0012306429,RFU,8.821472,°C,0,RFU,8.901902,°C,31402.61,μS/cm,45345.0039,μS/cm,28.82905,PSU,31.8444881,Ω-cm,1.02230549,g/cm³,29.4742527,ppt,0.0970137939,NTU,8.901902,°C,15.065,V
08/01/2025 15:21:41 +00:00,-0.015,11.8757534,75.4,50.20165,-66.3851862,50.20164495718263,-66.385520269368556,2.96519423,-19.88858,0.7065217,01/01/1970 00:32:40 +00:00,8.826996,°C,0.0012306429,RFU,8.821472,°C,0,RFU,8.901902,°C,31402.61,μS/cm,45345.0039,μS/cm,28.82905,PSU,31.8444881,Ω-cm,1.02230549,g/cm³,29.4742527,ppt,0.0970137939,NTU,8.901902,°C,15.065,V
08/01/2025 15:21:42 +00:00,-0.072,11.8757534,68.9,50.20165,-66.3851862,50.201646207758927,-66.385513636931279,3.10429764,-19.4150543,0.7065217,01/01/1970 00:32:41 +00:00,8.826996,°C,0.0012306429,RFU,8.821472,°C,0,RFU,8.901902,°C,31402.61,μS/cm,45345.0039,μS/cm,28.82905,PSU,31.8444881,Ω-cm,1.02230549,g/cm³,29.4742527,ppt,0.0970137939,NTU,8.901902,°C,15.065,V
08/01/2025 15:21:43 +00:00,-0.118,11.8742123,67.4,50.20165,-66.3851862,50.201647286709509,-66.385509224640714,3.22431135,-19.1000366,0.7065217,01/01/1970 00:32:42 +00:00,8.826996,°C,0.0012306429,RFU,8.821472,°C,0,RFU,8.901902,°C,31402.61,μS/cm,45345.0039,μS/cm,28.82905,PSU,31.8444881,Ω-cm,1.02230549,g/cm³,29.4742527,ppt,0.0970137939,NTU,8.901902,°C,15.065,V
08/01/2025 15:21:44 +00:00,-0.107,11.8742123,79.3,50.20165,-66.3851862,50.201648155763188,-66.385507091806275,3.32097816,-18.9477615,0.705171466,01/01/1970 00:32:43 +00:00,8.826996,°C,0.0012306429,RFU,8.821472,°C,0,RFU,8.901902,°C,31402.61,μS/cm,45345.0039,μS/cm,28.82905,PSU,31.8444881,Ω-cm,1.02230549,g/cm³,29.4742527,ppt,0.0970137939,NTU,8.901902,°C,15.065,V
08/01/2025 15:21:45 +00:00,-0.111,11.8742123,111.6,50.20165,-66.3851862,50.201648575486111,-66.385506322432008,3.367665,-18.8928318,0.705171466,01/01/1970 00:32:44 +00:00,8.826996,°C,0.0012306429,RFU,8.821472,°C,0,RFU,8.901902,°C,31402.61,μS/cm,45345.0039,μS/cm,28.82905,PSU,31.8444881,Ω-cm,1.02230549,g/cm³,29.4742527,ppt,0.0970137939,NTU,8.901902,°C,15.065,V
08/01/2025 15:21:46 +00:00,-0.087,11.8742123,126.7,50.20165,-66.3851862,50.201648808607928,-66.385505574038248,3.3935957,-18.8394,0.705171466,01/01/1970 00:32:45 +00:00,8.819153,°C,0.00127341994,RFU,8.81189,°C,0,RFU,8.800902,°C,31314.1934,μS/cm,45343.6367,μS/cm,28.8159828,PSU,31.9344,Ω-cm,1.0223099,g/cm³,29.4733639,ppt,0.0967489854,NTU,8.800902,°C,15.174,V
08/01/2025 15:21:47 +00:00,-0.047,11.8742123,122.4,50.20165,-66.3851862,50.201647655491392,-66.385502026581236,3.26533031,-18.5861282,0.705171466,01/01/1970 00:32:46 +00:00,8.819153,°C,0.00127341994,RFU,8.81189,°C,0,RFU,8.800902,°C,31314.1934,μS/cm,45343.6367,μS/cm,28.8159828,PSU,31.9344,Ω-cm,1.0223099,g/cm³,29.4733639,ppt,0.0967489854,NTU,8.800902,°C,15.174,V
08/01/2025 15:21:48 +00:00,-0.028,11.876524,108,50.20165,-66.3851862,50.201645794515805,-66.385496777053973,3.0583272,-18.2113361,0.7044963,01/01/1970 00:32:47 +00:00,8.819153,°C,0.00127341994,RFU,8.81189,°C,0,RFU,8.800902,°C,31314.1934,μS/cm,45343.6367,μS/cm,28.8159828,PSU,31.9344,Ω-cm,1.0223099,g/cm³,29.4733639,ppt,0.0967489854,NTU,8.800902,°C,15.174,V
08/01/2025 15:21:49 +00:00,-0.033,11.876524,107.5,50.20165,-66.3851862,50.201644339611384,-66.385490703306516,2.89649248,-17.7776985,0.7044963,01/01/1970 00:32:48 +00:00,8.819153,°C,0.00127341994,RFU,8.81189,°C,0,RFU,8.800902,°C,31314.1934,μS/cm,45343.6367,μS/cm,28.8159828,PSU,31.9344,Ω-cm,1.0223099,g/cm³,29.4733639,ppt,0.0967489854,NTU,8.800902,°C,15.174,V
08/01/2025 15:21:50 +00:00,-0.054,11.876524,126.6,50.20165,-66.3851862,50.201642973512378,-66.3854847389276,2.74453568,-17.35187,0.7044963,01/01/1970 00:32:49 +00:00,8.819153,°C,0.00127341994,RFU,8.81189,°C,0,RFU,8.800902,°C,31314.1934,μS/cm,45343.6367,μS/cm,28.8159828,PSU,31.9344,Ω-cm,1.0223099,g/cm³,29.4733639,ppt,0.0967489854,NTU,8.800902,°C,15.174,V
08/01/2025 15:21:51 +00:00,-0.089,11.876524,154.6,50.20165,-66.3851862,50.201641227498186,-66.385480901171817,2.55032063,-17.0778732,0.7044963,01/01/1970 00:32:50 +00:00,8.819153,°C,0.00127341994,RFU,8.81189,°C,0,RFU,8.800902,°C,31314.1934,μS/cm,45343.6367,μS/cm,28.8159828,PSU,31.9344,Ω-cm,1.0223099,g/cm³,29.4733639,ppt,0.0967489854,NTU,8.800902,°C,15.174,V
08/01/2025 15:21:52 +00:00,-0.076,11.876524,160.8,50.20165,-66.3851862,50.201638658078167,-66.3854784748501,2.26451588,-16.9046459,0.7044963,01/01/1970 00:32:51 +00:00,8.819153,°C,0.00127341994,RFU,8.81189,°C,0,RFU,8.800902,°C,31314.1934,μS/cm,45343.6367,μS/cm,28.8159828,PSU,31.9344,Ω-cm,1.0223099,g/cm³,29.4733639,ppt,0.0967489854,NTU,8.800902,°C,15.174,V
08/01/2025 15:21:53 +00:00,-0.042,11.8947878,149.1,50.20165,-66.3851862,50.201635387414179,-66.385476405482748,1.90070987,-16.7569027,0.7031461,01/01/1970 00:32:52 +00:00,8.819153,°C,0.00127341994,RFU,8.81189,°C,0,RFU,8.800902,°C,31314.1934,μS/cm,45343.6367,μS/cm,28.8159828,PSU,31.9344,Ω-cm,1.0223099,g/cm³,29.4733639,ppt,0.0967489854,NTU,8.800902,°C,15.174,V
08/01/2025 15:21:54 +00:00,-0.053,11.8947878,135.1,50.20165,-66.3851862,50.201632117804095,-66.385473448766689,1.5370208,-16.5458088,0.7031461,01/01/1970 00:32:53 +00:00,8.819153,°C,0.00127341994,RFU,8.81189,°C,0,RFU,8.800902,°C,31314.1934,μS/cm,45343.6367,μS/cm,28.8159828,PSU,31.9344,Ω-cm,1.0223099,g/cm³,29.4733639,ppt,0.0967489854,NTU,8.800902,°C,15.174,V
08/01/2025 15:21:55 +00:00,-0.064,11.8947878,117.7,50.20165,-66.3851862,50.2016297522145,-66.385469531316346,1.27388847,-16.26612,0.7031461,01/01/1970 00:32:54 +00:00,8.794678,°C,0.0003427181,RFU,8.786774,°C,0,RFU,8.730917,°C,31332.6641,μS/cm,45458.38,μS/cm,28.8881016,PSU,31.915575,Ω-cm,1.02237642,g/cm³,29.5479469,ppt,0.197965458,NTU,8.730917,°C,15.12,V
08/01/2025 15:21:56 +00:00,-0.054,11.8947878,120.1,50.20165,-66.3851862,50.201628123485555,-66.385464812058984,1.09271908,-15.9291878,0.7031461,01/01/1970 00:32:55 +00:00,8.794678,°C,0.0003427181,RFU,8.786774,°C,0,RFU,8.730917,°C,31332.6641,μS/cm,45458.38,μS/cm,28.8881016,PSU,31.915575,Ω-cm,1.02237642,g/cm³,29.5479469,ppt,0.197965458,NTU,8.730917,°C,15.12,V
08/01/2025 15:21:57 +00:00,-0.076,11.8947878,137.7,50.20165,-66.3851862,50.201626201520106,-66.385459727138809,0.8789321,-15.5661478,0.7031461,01/01/1970 00:32:56 +00:00,8.794678,°C,0.0003427181,RFU,8.786774,°C,0,RFU,8.730917,°C,31332.6641,μS/cm,45458.38,μS/cm,28.8881016,PSU,31.915575,Ω-cm,1.02237642,g/cm³,29.5479469,ppt,0.197965458,NTU,8.730917,°C,15.12,V
08/01/2025 15:21:58 +00:00,-0.087,11.8897619,167.3,50.20165,-66.3851862,50.201624390858633,-66.38545669118956,0.6775263,-15.3493958,0.7017958,01/01/1970 00:32:57 +00:00,8.794678,°C,0.0003427181,RFU,8.786774,°C,0,RFU,8.730917,°C,31332.6641,μS/cm,45458.38,μS/cm,28.8881016,PSU,31.915575,Ω-cm,1.02237642,g/cm³,29.5479469,ppt,0.197965458,NTU,8.730917,°C,15.12,V
